date,ts,source,value,target,coin
2019-2-20,2019-02-20T10:29:10.000Z,0xeaab313cf3b45e404e6c1f17868c6786fa850fb8,1.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH
2019-2-20,2019-02-20T10:29:10.000Z,0xeaab313cf3b45e404e6c1f17868c6786fa850fb8,1.0,0x448a5065aebb8e423f0896e6c5d525c040f59af3,WETH
2019-2-20,2019-02-20T12:14:20.000Z,0xff6b2154f19891fd5e9f632bd5d5f10571f69504,6.0,0xd64979357160e8146f6e1d805cf20437397bf1ba,ETH
2019-2-20,2019-02-20T07:24:52.000Z,0xf0ab921fa0ef9b4371236f7f7f86a6c5331c16e9,3.0,0x323dfbdebad328ad0ea9e0f4713c270902e3ad8e,ETH
2019-2-20,2019-02-20T14:16:54.000Z,0x5d96d8f927a7bf5f342017caf70039b9e9cfc216,7.18,0xd64979357160e8146f6e1d805cf20437397bf1ba,ETH
2019-2-20,2019-02-20T07:54:55.000Z,0xf5b10fd825307aa309f5583b00b1c2571a81fae6,119.495,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH
2019-2-20,2019-02-20T07:54:55.000Z,0xf5b10fd825307aa309f5583b00b1c2571a81fae6,119.495,0x448a5065aebb8e423f0896e6c5d525c040f59af3,WETH
2019-2-20,2019-02-20T09:01:26.000Z,0x5ac0bbe7f809844b69c8643301b9b1292dcd2ac6,5.1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH
2019-2-20,2019-02-20T09:01:26.000Z,0x5ac0bbe7f809844b69c8643301b9b1292dcd2ac6,5.1,0x448a5065aebb8e423f0896e6c5d525c040f59af3,WETH
2019-2-20,2019-02-20T07:14:15.000Z,0x472dbf5a1b070f9efc2491cb3b98445e06599e21,0.2,0x2c1f9f3866e3c75d0653babbc8f7394e35c10de0,ETH
2019-2-20,2019-02-20T14:01:42.000Z,0x6f7ce1305a708ffc52675487a75fa61d106511fc,0.1,0xd64979357160e8146f6e1d805cf20437397bf1ba,ETH
2019-1-27,2019-01-27T15:30:22.000Z,0x95f6f16b8e45039a5aa679711b272bfc6b7805c6,49.0,0xd64979357160e8146f6e1d805cf20437397bf1ba,ETH
2019-1-27,2019-01-27T15:21:18.000Z,0x81cd7ab91ca10099739b5c8383ebfc481b6bb839,5.5,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH
2019-1-27,2019-01-27T15:21:18.000Z,0x81cd7ab91ca10099739b5c8383ebfc481b6bb839,5.5,0x448a5065aebb8e423f0896e6c5d525c040f59af3,WETH
2019-1-27,2019-01-27T19:26:20.000Z,0x0849f0eb50a758dc837e9013b3c18610e9530089,300.59,0x42a587b017fb534b4b9333a0201363b754e470e2,ETH
2019-1-27,2019-01-27T19:26:20.000Z,0x42a587b017fb534b4b9333a0201363b754e470e2,300.59,0xd64979357160e8146f6e1d805cf20437397bf1ba,ETH
2019-1-27,2019-01-27T16:44:55.000Z,0xf8cd1ba5bc8735ceb8bd60786c53f1d7e936ac78,0.2,0xd64979357160e8146f6e1d805cf20437397bf1ba,ETH
2019-1-27,2019-01-27T22:23:43.000Z,0xa35df5c0ab542eceaf39a7fe8ef05727732d818c,1.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH
2019-1-27,2019-01-27T22:23:43.000Z,0xa35df5c0ab542eceaf39a7fe8ef05727732d818c,1.0,0x448a5065aebb8e423f0896e6c5d525c040f59af3,WETH
2019-1-27,2019-01-27T21:51:00.000Z,0x43b88b79f7e1cdaad2eb3b782f54e73dc16bc407,0.07,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH
2019-1-27,2019-01-27T21:51:00.000Z,0x43b88b79f7e1cdaad2eb3b782f54e73dc16bc407,0.07,0x448a5065aebb8e423f0896e6c5d525c040f59af3,WETH
2019-1-27,2019-01-27T19:14:55.000Z,0xfde20fe5995300d43f8f14d193683f77263c0750,3.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH
2019-1-27,2019-01-27T19:14:55.000Z,0xfde20fe5995300d43f8f14d193683f77263c0750,3.0,0x448a5065aebb8e423f0896e6c5d525c040f59af3,WETH
2019-1-27,2019-01-27T15:30:22.000Z,0x10725b1a7aecc1b213b1af916d108730455903da,0.88,0xd64979357160e8146f6e1d805cf20437397bf1ba,ETH
2019-1-27,2019-01-27T17:42:22.000Z,0x40fda8511de0bedf3596e2f72ca3cedf28bf5868,1.99,0xd64979357160e8146f6e1d805cf20437397bf1ba,ETH
2019-1-27,2019-01-27T18:08:30.000Z,0x10725b1a7aecc1b213b1af916d108730455903da,24.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH
2019-1-27,2019-01-27T18:08:30.000Z,0x10725b1a7aecc1b213b1af916d108730455903da,24.0,0x448a5065aebb8e423f0896e6c5d525c040f59af3,WETH
2019-1-27,2019-01-27T19:29:03.000Z,0xc91a8c6e112713a38e6b7559c968a77914d82d8b,2.4,0xd64979357160e8146f6e1d805cf20437397bf1ba,ETH
2019-1-27,2019-01-27T18:22:30.000Z,0x25b8cce3fd037c11226c64980e4128480a932ebc,0.55,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH
2019-1-27,2019-01-27T18:22:30.000Z,0x25b8cce3fd037c11226c64980e4128480a932ebc,0.55,0x448a5065aebb8e423f0896e6c5d525c040f59af3,WETH
2019-1-27,2019-01-27T18:23:03.000Z,0x10725b1a7aecc1b213b1af916d108730455903da,8.38,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH
2019-1-27,2019-01-27T18:23:03.000Z,0x10725b1a7aecc1b213b1af916d108730455903da,8.38,0x448a5065aebb8e423f0896e6c5d525c040f59af3,WETH
2019-1-27,2019-01-27T18:34:58.000Z,0x1b91308b84b5cb58b5d045b15c7b8aaa68c22f60,0.1,0xa489339abd9523e4ecb5d85b97ac1dfcebc23215,ETH
2019-1-27,2019-01-27T19:14:55.000Z,0x47930c76790c865217472f2ddb4d14c640ee450a,3.0,0xfde20fe5995300d43f8f14d193683f77263c0750,ETH
2019-1-27,2019-01-27T15:41:54.000Z,0x10725b1a7aecc1b213b1af916d108730455903da,0.44,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH
2019-1-27,2019-01-27T15:41:54.000Z,0x10725b1a7aecc1b213b1af916d108730455903da,0.44,0x448a5065aebb8e423f0896e6c5d525c040f59af3,WETH
2019-1-27,2019-01-27T16:58:59.000Z,0x3a02a22d7361b508aa8849f157713500022fac4b,10.0,0xb32f46fa7cf9bba5b5a16fe2cb84426dd6d192db,ETH
2019-1-27,2019-01-27T18:16:40.000Z,0x285f358ffffa54d5282fb02430498896b89f0fa1,4.5,0xd64979357160e8146f6e1d805cf20437397bf1ba,ETH
2019-1-27,2019-01-27T16:38:16.000Z,0xa691dca9b3dfbc1a90189e4503365ef0ebbaa26d,4.5,0xd64979357160e8146f6e1d805cf20437397bf1ba,ETH
2019-1-27,2019-01-27T18:23:03.000Z,0x10725b1a7aecc1b213b1af916d108730455903da,8.38,0xd64979357160e8146f6e1d805cf20437397bf1ba,ETH
2019-1-27,2019-01-27T18:34:58.000Z,0xa489339abd9523e4ecb5d85b97ac1dfcebc23215,0.1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH
2019-1-27,2019-01-27T18:34:58.000Z,0xa489339abd9523e4ecb5d85b97ac1dfcebc23215,0.1,0x448a5065aebb8e423f0896e6c5d525c040f59af3,WETH
2019-1-27,2019-01-27T18:22:30.000Z,0x3e294e9ea60249999839d829cdafe9bc3a67cef4,0.55,0x25b8cce3fd037c11226c64980e4128480a932ebc,ETH
2019-1-27,2019-01-27T18:22:30.000Z,0x25b8cce3fd037c11226c64980e4128480a932ebc,0.55,0xd64979357160e8146f6e1d805cf20437397bf1ba,ETH
2019-1-27,2019-01-27T15:30:22.000Z,0x867840cdc43518fe0f98491de30a7530268b616d,0.88,0x10725b1a7aecc1b213b1af916d108730455903da,ETH
2019-1-27,2019-01-27T15:03:25.000Z,0x0849f0eb50a758dc837e9013b3c18610e9530089,122.25,0x42a587b017fb534b4b9333a0201363b754e470e2,ETH
2019-1-27,2019-01-27T15:18:08.000Z,0x2d6a44491961056a51e9890903072530ca796da3,2.4,0xeb2435f88e18b9a6b522842e9d86740a2e1e9e3c,ETH
2019-1-27,2019-01-27T15:03:25.000Z,0x42a587b017fb534b4b9333a0201363b754e470e2,122.25,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH
2019-1-27,2019-01-27T15:03:25.000Z,0x42a587b017fb534b4b9333a0201363b754e470e2,122.25,0x448a5065aebb8e423f0896e6c5d525c040f59af3,WETH
2019-1-27,2019-01-27T17:16:17.000Z,0x10725b1a7aecc1b213b1af916d108730455903da,0.4,0xd64979357160e8146f6e1d805cf20437397bf1ba,ETH
2019-1-27,2019-01-27T16:44:55.000Z,0x71354656db0f9e6d852b7ab4b0011b114bd8e8e8,0.2,0xf8cd1ba5bc8735ceb8bd60786c53f1d7e936ac78,ETH
2019-1-27,2019-01-27T18:02:23.000Z,0x5896955961d692aecb33a5f46397c9cb1aca2f88,59.0,0xb45fec5ac98e611db88150f367c6a53815baac52,ETH
2019-1-27,2019-01-27T22:12:13.000Z,0x0d83da5028c2d5e9dd9661d913799396bdf39699,0.8,0x2c1f9f3866e3c75d0653babbc8f7394e35c10de0,ETH
2019-1-27,2019-01-27T15:03:25.000Z,0x42a587b017fb534b4b9333a0201363b754e470e2,122.25,0xd64979357160e8146f6e1d805cf20437397bf1ba,ETH
2019-1-27,2019-01-27T16:40:56.000Z,0xd5956d46a5aaac61866f779fbc69510a721c8bd3,100.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH
2019-1-27,2019-01-27T16:40:56.000Z,0xd5956d46a5aaac61866f779fbc69510a721c8bd3,100.0,0x448a5065aebb8e423f0896e6c5d525c040f59af3,WETH
2019-1-27,2019-01-27T15:44:54.000Z,0x581f3c56e8c3c6e8d91654d55f507c18f46e7bc1,0.2,0xd64979357160e8146f6e1d805cf20437397bf1ba,ETH
2019-1-27,2019-01-27T22:12:13.000Z,0x2c1f9f3866e3c75d0653babbc8f7394e35c10de0,0.8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH
2019-1-27,2019-01-27T22:12:13.000Z,0x2c1f9f3866e3c75d0653babbc8f7394e35c10de0,0.8,0x448a5065aebb8e423f0896e6c5d525c040f59af3,WETH
2019-1-27,2019-01-27T22:23:43.000Z,0x02b0e3ccf41270fb5294ec229667c56c0bb14a95,1.0,0xa35df5c0ab542eceaf39a7fe8ef05727732d818c,ETH
2019-1-27,2019-01-27T22:15:49.000Z,0xb32f46fa7cf9bba5b5a16fe2cb84426dd6d192db,8.331,0xd64979357160e8146f6e1d805cf20437397bf1ba,ETH
2019-1-27,2019-01-27T16:40:56.000Z,0xd5956d46a5aaac61866f779fbc69510a721c8bd3,100.0,0xd64979357160e8146f6e1d805cf20437397bf1ba,ETH
2019-1-27,2019-01-27T20:34:43.000Z,0x61493b7b238732408399816dad81af454e5ab709,150.0,0xadd3d98ec9bda74cf9fb97f7d72ef228c0c5182c,ETH
2019-1-27,2019-01-27T22:23:05.000Z,0x48fac24922ecdeb8591c5cc3c0ea90788a4265f1,17.95,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH
2019-1-27,2019-01-27T22:23:05.000Z,0x48fac24922ecdeb8591c5cc3c0ea90788a4265f1,17.95,0x448a5065aebb8e423f0896e6c5d525c040f59af3,WETH
2019-1-27,2019-01-27T17:18:44.000Z,0xd64979357160e8146f6e1d805cf20437397bf1ba,2.88,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH
2019-1-27,2019-01-27T17:18:44.000Z,0xd64979357160e8146f6e1d805cf20437397bf1ba,2.88,0x448a5065aebb8e423f0896e6c5d525c040f59af3,WETH
2019-1-27,2019-01-27T15:21:18.000Z,0x81cd7ab91ca10099739b5c8383ebfc481b6bb839,5.5,0xd64979357160e8146f6e1d805cf20437397bf1ba,ETH
2019-1-27,2019-01-27T18:16:00.000Z,0x10725b1a7aecc1b213b1af916d108730455903da,13.8,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH
2019-1-27,2019-01-27T18:16:00.000Z,0x10725b1a7aecc1b213b1af916d108730455903da,13.8,0x448a5065aebb8e423f0896e6c5d525c040f59af3,WETH
2019-1-27,2019-01-27T15:30:22.000Z,0xd64979357160e8146f6e1d805cf20437397bf1ba,49.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH
2019-1-27,2019-01-27T15:30:22.000Z,0xd64979357160e8146f6e1d805cf20437397bf1ba,49.0,0x448a5065aebb8e423f0896e6c5d525c040f59af3,WETH
2019-1-27,2019-01-27T15:18:08.000Z,0xeb2435f88e18b9a6b522842e9d86740a2e1e9e3c,2.4,0xd64979357160e8146f6e1d805cf20437397bf1ba,ETH
2019-1-27,2019-01-27T18:34:58.000Z,0xa489339abd9523e4ecb5d85b97ac1dfcebc23215,0.1,0xd64979357160e8146f6e1d805cf20437397bf1ba,ETH
2019-1-27,2019-01-27T19:29:03.000Z,0xc91a8c6e112713a38e6b7559c968a77914d82d8b,2.4,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH
2019-1-27,2019-01-27T19:29:03.000Z,0xc91a8c6e112713a38e6b7559c968a77914d82d8b,2.4,0x448a5065aebb8e423f0896e6c5d525c040f59af3,WETH
2019-1-27,2019-01-27T19:14:55.000Z,0xfde20fe5995300d43f8f14d193683f77263c0750,3.0,0xd64979357160e8146f6e1d805cf20437397bf1ba,ETH
2019-1-27,2019-01-27T20:34:43.000Z,0xadd3d98ec9bda74cf9fb97f7d72ef228c0c5182c,150.0,0xd64979357160e8146f6e1d805cf20437397bf1ba,ETH
2019-1-27,2019-01-27T18:23:03.000Z,0x867840cdc43518fe0f98491de30a7530268b616d,8.38,0x10725b1a7aecc1b213b1af916d108730455903da,ETH
2019-1-27,2019-01-27T15:21:18.000Z,0x6d02a25209bdec73e97d86d548accd5a18f5fa7f,5.5,0x81cd7ab91ca10099739b5c8383ebfc481b6bb839,ETH
2019-1-27,2019-01-27T22:23:43.000Z,0xa35df5c0ab542eceaf39a7fe8ef05727732d818c,1.0,0xd64979357160e8146f6e1d805cf20437397bf1ba,ETH
2019-1-27,2019-01-27T19:29:03.000Z,0x45dba38ac06d2113a854f442f7edb073b34fafd4,2.4,0xc91a8c6e112713a38e6b7559c968a77914d82d8b,ETH
2019-1-27,2019-01-27T16:38:16.000Z,0xa691dca9b3dfbc1a90189e4503365ef0ebbaa26d,4.5,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH
2019-1-27,2019-01-27T16:38:16.000Z,0xa691dca9b3dfbc1a90189e4503365ef0ebbaa26d,4.5,0x448a5065aebb8e423f0896e6c5d525c040f59af3,WETH
2019-1-27,2019-01-27T16:39:24.000Z,0x047edaf87b0c40b007b7c17f32aca777c6e57f62,0.02,0x3a306a399085f3460bbcb5b77015ab33806a10d5,ETH
2019-1-27,2019-01-27T21:51:00.000Z,0x5e819439368d1fd6429cf3a5cce97045891f30c1,0.07,0x43b88b79f7e1cdaad2eb3b782f54e73dc16bc407,ETH
2019-1-27,2019-01-27T17:16:17.000Z,0x867840cdc43518fe0f98491de30a7530268b616d,0.4,0x10725b1a7aecc1b213b1af916d108730455903da,ETH
2019-1-27,2019-01-27T18:16:40.000Z,0x285f358ffffa54d5282fb02430498896b89f0fa1,4.5,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH
2019-1-27,2019-01-27T18:16:40.000Z,0x285f358ffffa54d5282fb02430498896b89f0fa1,4.5,0x448a5065aebb8e423f0896e6c5d525c040f59af3,WETH
2019-1-27,2019-01-27T18:02:23.000Z,0xb45fec5ac98e611db88150f367c6a53815baac52,59.0,0xd64979357160e8146f6e1d805cf20437397bf1ba,ETH
2019-1-27,2019-01-27T22:15:49.000Z,0x3a02a22d7361b508aa8849f157713500022fac4b,8.331,0xb32f46fa7cf9bba5b5a16fe2cb84426dd6d192db,ETH
2019-1-27,2019-01-27T19:26:20.000Z,0x42a587b017fb534b4b9333a0201363b754e470e2,300.59,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH
2019-1-27,2019-01-27T19:26:20.000Z,0x42a587b017fb534b4b9333a0201363b754e470e2,300.59,0x448a5065aebb8e423f0896e6c5d525c040f59af3,WETH
2019-1-27,2019-01-27T18:08:30.000Z,0x10725b1a7aecc1b213b1af916d108730455903da,24.0,0xd64979357160e8146f6e1d805cf20437397bf1ba,ETH
2019-1-27,2019-01-27T22:15:49.000Z,0xb32f46fa7cf9bba5b5a16fe2cb84426dd6d192db,8.331,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH
2019-1-27,2019-01-27T22:15:49.000Z,0xb32f46fa7cf9bba5b5a16fe2cb84426dd6d192db,8.331,0x448a5065aebb8e423f0896e6c5d525c040f59af3,WETH
2019-1-27,2019-01-27T18:16:40.000Z,0x8e4fb9bb9dc27cfd7f4396aa669e21b1a0b54705,4.5,0x285f358ffffa54d5282fb02430498896b89f0fa1,ETH
2019-1-27,2019-01-27T15:44:54.000Z,0xd64979357160e8146f6e1d805cf20437397bf1ba,0.2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH
2019-1-27,2019-01-27T15:44:54.000Z,0xd64979357160e8146f6e1d805cf20437397bf1ba,0.2,0x448a5065aebb8e423f0896e6c5d525c040f59af3,WETH
2019-1-27,2019-01-27T20:47:30.000Z,0xd64979357160e8146f6e1d805cf20437397bf1ba,9.9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH
2019-1-27,2019-01-27T20:47:30.000Z,0xd64979357160e8146f6e1d805cf20437397bf1ba,9.9,0x448a5065aebb8e423f0896e6c5d525c040f59af3,WETH
2019-1-27,2019-01-27T17:18:44.000Z,0x45dba38ac06d2113a854f442f7edb073b34fafd4,2.88,0xd64979357160e8146f6e1d805cf20437397bf1ba,ETH
2019-1-27,2019-01-27T16:39:24.000Z,0x3a306a399085f3460bbcb5b77015ab33806a10d5,0.02,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH
2019-1-27,2019-01-27T16:39:24.000Z,0x3a306a399085f3460bbcb5b77015ab33806a10d5,0.02,0x448a5065aebb8e423f0896e6c5d525c040f59af3,WETH
2019-1-27,2019-01-27T17:42:22.000Z,0xf7883439c19cc62639c90605497534c23b4782fc,1.99,0x40fda8511de0bedf3596e2f72ca3cedf28bf5868,ETH
2019-1-27,2019-01-27T20:47:30.000Z,0xb985c243e9a2a4e7f60514de536fb3dbe31fe577,9.9,0xd64979357160e8146f6e1d805cf20437397bf1ba,ETH
2019-1-27,2019-01-27T18:04:27.000Z,0xf8cd1ba5bc8735ceb8bd60786c53f1d7e936ac78,0.5,0xd64979357160e8146f6e1d805cf20437397bf1ba,ETH
2019-1-27,2019-01-27T16:40:56.000Z,0xb9301262d4905ee510a2bf64036ef3768fb9d252,100.0,0xd5956d46a5aaac61866f779fbc69510a721c8bd3,ETH
2019-1-27,2019-01-27T15:18:08.000Z,0xeb2435f88e18b9a6b522842e9d86740a2e1e9e3c,2.4,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH
2019-1-27,2019-01-27T15:18:08.000Z,0xeb2435f88e18b9a6b522842e9d86740a2e1e9e3c,2.4,0x448a5065aebb8e423f0896e6c5d525c040f59af3,WETH
2019-1-27,2019-01-27T16:58:59.000Z,0xb32f46fa7cf9bba5b5a16fe2cb84426dd6d192db,10.0,0xd64979357160e8146f6e1d805cf20437397bf1ba,ETH
2019-1-27,2019-01-27T16:38:16.000Z,0x9eee1603be70f70478dd6927b59b246248b6659b,4.5,0xa691dca9b3dfbc1a90189e4503365ef0ebbaa26d,ETH
2019-1-27,2019-01-27T22:23:05.000Z,0x60e69297e961794d226d01695619b019dcee1ef8,17.95,0x48fac24922ecdeb8591c5cc3c0ea90788a4265f1,ETH
2019-1-27,2019-01-27T16:33:17.000Z,0xd1291827c8d6aa78f03af9976e28b9ee38e46319,50.9,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH
2019-1-27,2019-01-27T16:33:17.000Z,0xd1291827c8d6aa78f03af9976e28b9ee38e46319,50.9,0x448a5065aebb8e423f0896e6c5d525c040f59af3,WETH
2019-1-27,2019-01-27T17:41:02.000Z,0x1b91308b84b5cb58b5d045b15c7b8aaa68c22f60,0.1,0xd64979357160e8146f6e1d805cf20437397bf1ba,ETH
2019-1-27,2019-01-27T15:30:22.000Z,0x10725b1a7aecc1b213b1af916d108730455903da,0.88,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH
2019-1-27,2019-01-27T15:30:22.000Z,0x10725b1a7aecc1b213b1af916d108730455903da,0.88,0x448a5065aebb8e423f0896e6c5d525c040f59af3,WETH
2019-1-27,2019-01-27T16:44:55.000Z,0xf8cd1ba5bc8735ceb8bd60786c53f1d7e936ac78,0.2,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH
2019-1-27,2019-01-27T16:44:55.000Z,0xf8cd1ba5bc8735ceb8bd60786c53f1d7e936ac78,0.2,0x448a5065aebb8e423f0896e6c5d525c040f59af3,WETH
2019-1-27,2019-01-27T18:08:30.000Z,0x867840cdc43518fe0f98491de30a7530268b616d,24.0,0x10725b1a7aecc1b213b1af916d108730455903da,ETH
2019-1-27,2019-01-27T20:34:43.000Z,0xadd3d98ec9bda74cf9fb97f7d72ef228c0c5182c,150.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH
2019-1-27,2019-01-27T20:34:43.000Z,0xadd3d98ec9bda74cf9fb97f7d72ef228c0c5182c,150.0,0x448a5065aebb8e423f0896e6c5d525c040f59af3,WETH
2019-1-27,2019-01-27T16:58:59.000Z,0xb32f46fa7cf9bba5b5a16fe2cb84426dd6d192db,10.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH
2019-1-27,2019-01-27T16:58:59.000Z,0xb32f46fa7cf9bba5b5a16fe2cb84426dd6d192db,10.0,0x448a5065aebb8e423f0896e6c5d525c040f59af3,WETH
2019-1-27,2019-01-27T17:41:02.000Z,0xd64979357160e8146f6e1d805cf20437397bf1ba,0.1,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH
2019-1-27,2019-01-27T17:41:02.000Z,0xd64979357160e8146f6e1d805cf20437397bf1ba,0.1,0x448a5065aebb8e423f0896e6c5d525c040f59af3,WETH
2019-1-27,2019-01-27T18:16:00.000Z,0x10725b1a7aecc1b213b1af916d108730455903da,13.8,0xd64979357160e8146f6e1d805cf20437397bf1ba,ETH
2019-1-27,2019-01-27T15:41:54.000Z,0x867840cdc43518fe0f98491de30a7530268b616d,0.44,0x10725b1a7aecc1b213b1af916d108730455903da,ETH
2019-1-27,2019-01-27T18:16:00.000Z,0x867840cdc43518fe0f98491de30a7530268b616d,13.8,0x10725b1a7aecc1b213b1af916d108730455903da,ETH
2019-1-27,2019-01-27T18:04:27.000Z,0x71354656db0f9e6d852b7ab4b0011b114bd8e8e8,0.5,0xf8cd1ba5bc8735ceb8bd60786c53f1d7e936ac78,ETH
2019-1-27,2019-01-27T22:23:05.000Z,0x48fac24922ecdeb8591c5cc3c0ea90788a4265f1,17.95,0xd64979357160e8146f6e1d805cf20437397bf1ba,ETH
2019-1-27,2019-01-27T21:51:00.000Z,0x43b88b79f7e1cdaad2eb3b782f54e73dc16bc407,0.07,0xd64979357160e8146f6e1d805cf20437397bf1ba,ETH
2019-1-27,2019-01-27T16:33:17.000Z,0xa0de8288a53f10b02d2d5e76aac5ea48949e30a8,50.9,0xd1291827c8d6aa78f03af9976e28b9ee38e46319,ETH
2019-1-27,2019-01-27T16:33:17.000Z,0xd1291827c8d6aa78f03af9976e28b9ee38e46319,50.9,0xd64979357160e8146f6e1d805cf20437397bf1ba,ETH
2019-1-27,2019-01-27T17:42:22.000Z,0x40fda8511de0bedf3596e2f72ca3cedf28bf5868,1.99,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH
2019-1-27,2019-01-27T17:42:22.000Z,0x40fda8511de0bedf3596e2f72ca3cedf28bf5868,1.99,0x448a5065aebb8e423f0896e6c5d525c040f59af3,WETH
2019-1-27,2019-01-27T17:16:17.000Z,0x10725b1a7aecc1b213b1af916d108730455903da,0.4,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH
2019-1-27,2019-01-27T17:16:17.000Z,0x10725b1a7aecc1b213b1af916d108730455903da,0.4,0x448a5065aebb8e423f0896e6c5d525c040f59af3,WETH
2019-1-27,2019-01-27T18:04:27.000Z,0xf8cd1ba5bc8735ceb8bd60786c53f1d7e936ac78,0.5,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH
2019-1-27,2019-01-27T18:04:27.000Z,0xf8cd1ba5bc8735ceb8bd60786c53f1d7e936ac78,0.5,0x448a5065aebb8e423f0896e6c5d525c040f59af3,WETH
2019-1-27,2019-01-27T15:41:54.000Z,0x10725b1a7aecc1b213b1af916d108730455903da,0.44,0xd64979357160e8146f6e1d805cf20437397bf1ba,ETH
2019-1-27,2019-01-27T18:02:23.000Z,0xb45fec5ac98e611db88150f367c6a53815baac52,59.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH
2019-1-27,2019-01-27T18:02:23.000Z,0xb45fec5ac98e611db88150f367c6a53815baac52,59.0,0x448a5065aebb8e423f0896e6c5d525c040f59af3,WETH
2019-2-27,2019-02-27T09:32:18.000Z,0x364fcdc8081107b94993aaca3cfe3c8d0c3fe699,2.2,0x84920d2b1b2128dda2505ec54e041a8e676e4bbb,ETH
2019-2-27,2019-02-27T04:43:39.000Z,0xce7527731747f9d6910c1c474cc56e7b23ef0897,3.0,0x526af336d614ade5cc252a407062b8861af998f5,ETH
2019-2-27,2019-02-27T10:39:52.000Z,0x0a9f27a3c2359126aad7298465119e5b647c32fe,0.01,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH
2019-2-27,2019-02-27T10:39:52.000Z,0x0a9f27a3c2359126aad7298465119e5b647c32fe,0.01,0x448a5065aebb8e423f0896e6c5d525c040f59af3,WETH
2019-2-27,2019-02-27T08:26:51.000Z,0x356d2ed44a8a617ca2a37494bd1d19ba8a55456e,2.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH
2019-2-27,2019-02-27T08:26:51.000Z,0x356d2ed44a8a617ca2a37494bd1d19ba8a55456e,2.0,0x448a5065aebb8e423f0896e6c5d525c040f59af3,WETH
2019-2-27,2019-02-27T10:27:01.000Z,0xa81106e6e27203a6170e5ba52221ab6b6dd32843,2.0,0xfadede29614ef33b2063a4e8e834185fc1ae2739,ETH
2019-2-27,2019-02-27T07:56:05.000Z,0x01df35c106bfc4926a9f42aae803b2bdf98f28c4,96.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,ETH
2019-2-27,2019-02-27T07:56:05.000Z,0x01df35c106bfc4926a9f42aae803b2bdf98f28c4,96.0,0x448a5065aebb8e423f0896e6c5d525c040f59af3,WETH
2019-2-27,2019-02-27T03:46:40.000Z,0x42afd28093cc874807207860c1b667a4cab99d38,7.2,0x526af336d614ade5cc252a407062b8861af998f5,ETH
2019-2-27,2019-02-27T09:38:54.000Z,0x3782170acbe19690d1b12657ffc0a20799fa5bed,7.14,0xd9ff5ccbe7ef7d80af83671022cb1dc2306a33b8,ETH
